t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Month,Day,Hour
7.0,5.0,87.0,11.0,1.0,0.0,1.0,2.0,10,25,4
6.0,3.5,93.0,11.0,1.0,0.0,1.0,2.0,10,25,5
6.0,4.0,93.0,10.0,1.0,0.0,1.0,2.0,10,25,6
6.0,4.0,93.0,10.0,1.0,0.0,1.0,2.0,10,25,7
7.0,5.0,87.0,9.0,1.0,0.0,1.0,2.0,10,25,8
8.0,7.0,82.0,6.5,1.0,0.0,1.0,2.0,10,25,9
9.5,9.0,76.0,6.0,1.0,0.0,1.0,2.0,10,25,10
11.5,11.5,65.0,5.0,1.0,0.0,1.0,2.0,10,25,11
12.5,12.5,61.0,6.5,1.0,0.0,1.0,2.0,10,25,12
12.5,12.5,54.5,2.0,1.0,0.0,1.0,2.0,10,25,13
13.0,13.0,51.0,6.0,1.0,0.0,1.0,2.0,10,25,14
12.0,12.0,58.0,8.0,2.0,0.0,1.0,2.0,10,25,15
11.5,11.5,56.0,8.0,1.0,0.0,1.0,2.0,10,25,16
10.0,9.0,67.0,7.0,1.0,0.0,1.0,2.0,10,25,17
9.5,8.5,69.0,9.0,1.0,0.0,1.0,2.0,10,25,18
9.0,8.0,71.0,9.0,1.0,0.0,1.0,2.0,10,25,19
8.0,6.0,76.0,9.0,1.0,0.0,1.0,2.0,10,25,20
7.0,5.0,84.0,11.0,1.0,0.0,1.0,2.0,10,25,21
7.0,5.0,87.0,11.0,1.0,0.0,1.0,2.0,10,25,22
7.0,5.0,90.0,9.0,2.0,0.0,0.0,2.0,10,26,0
7.5,5.5,87.0,12.0,1.0,0.0,0.0,2.0,10,26,1
6.5,4.0,93.0,12.0,3.0,0.0,0.0,2.0,10,26,2
8.0,6.0,93.0,12.0,3.0,0.0,0.0,2.0,10,26,3
9.0,7.5,94.0,10.0,3.0,0.0,0.0,2.0,10,26,4
8.5,6.5,93.5,13.0,3.0,0.0,0.0,2.0,10,26,5
9.0,7.0,94.0,12.0,3.0,0.0,0.0,2.0,10,26,6
10.0,8.0,88.0,15.0,3.0,0.0,0.0,2.0,10,26,7
10.5,9.5,91.0,16.0,1.0,0.0,0.0,2.0,10,26,8
12.0,12.0,82.0,15.0,2.0,0.0,0.0,2.0,10,26,9
13.0,13.0,79.5,16.0,3.0,0.0,0.0,2.0,10,26,10
14.5,14.5,74.5,18.0,2.0,0.0,0.0,2.0,10,26,11
15.5,15.5,74.5,18.0,2.0,0.0,0.0,2.0,10,26,12
16.0,16.0,72.0,19.5,2.0,0.0,0.0,2.0,10,26,13
16.0,16.0,72.0,15.0,1.0,0.0,0.0,2.0,10,26,14
15.0,15.0,77.0,18.0,2.0,0.0,0.0,2.0,10,26,15
14.0,14.0,82.0,14.0,3.0,0.0,0.0,2.0,10,26,16
13.0,13.0,88.0,13.0,3.0,0.0,0.0,2.0,10,26,17
12.0,12.0,94.0,15.0,3.0,0.0,0.0,2.0,10,26,18
12.0,12.0,91.0,7.0,2.0,0.0,0.0,2.0,10,26,19
13.0,13.0,88.0,10.0,3.0,0.0,0.0,2.0,10,26,20
13.0,13.0,88.0,10.0,4.0,0.0,0.0,2.0,10,26,21
13.0,13.0,88.0,12.0,4.0,0.0,0.0,2.0,10,26,22
13.0,13.0,88.0,14.0,3.0,0.0,0.0,2.0,10,26,23
13.0,13.0,91.0,11.0,3.0,0.0,0.0,2.0,10,27,0
12.5,12.5,91.0,7.0,3.0,0.0,0.0,2.0,10,27,1
12.5,12.5,94.0,12.0,3.0,0.0,0.0,2.0,10,27,2
12.0,12.0,100.0,13.0,3.0,0.0,0.0,2.0,10,27,3
12.0,12.0,97.0,16.0,3.0,0.0,0.0,2.0,10,27,4
12.0,12.0,100.0,12.0,3.0,0.0,0.0,2.0,10,27,5
13.0,13.0,91.0,14.0,3.0,0.0,0.0,2.0,10,27,6
12.0,12.0,94.0,15.0,3.0,0.0,0.0,2.0,10,27,7
12.5,12.5,91.0,14.0,2.0,0.0,0.0,2.0,10,27,8
13.0,13.0,88.0,15.0,1.0,0.0,0.0,2.0,10,27,9
14.5,14.5,82.0,12.0,1.0,0.0,0.0,2.0,10,27,10
15.5,15.5,79.5,16.0,1.0,0.0,0.0,2.0,10,27,11
16.5,16.5,77.0,17.0,1.0,0.0,0.0,2.0,10,27,12
18.0,18.0,70.5,16.0,2.0,0.0,0.0,2.0,10,27,13
17.5,17.5,70.5,17.0,1.0,0.0,0.0,2.0,10,27,14
17.0,17.0,73.0,15.0,1.0,0.0,0.0,2.0,10,27,15
16.5,16.5,72.5,12.0,1.0,0.0,0.0,2.0,10,27,16
16.0,16.0,72.0,11.0,1.0,0.0,0.0,2.0,10,27,17
15.5,15.5,77.0,9.0,7.0,0.0,0.0,2.0,10,27,18
15.0,15.0,82.0,6.5,1.0,0.0,0.0,2.0,10,27,19
15.0,15.0,82.0,11.0,1.0,0.0,0.0,2.0,10,27,20
15.0,15.0,82.0,7.0,1.0,0.0,0.0,2.0,10,27,21
15.0,15.0,88.0,8.5,7.0,0.0,0.0,2.0,10,27,22
14.0,14.0,94.0,6.5,1.0,0.0,0.0,2.0,10,27,23
14.0,14.0,94.0,7.5,7.0,0.0,0.0,2.0,10,28,0
14.0,14.0,94.0,9.0,7.0,0.0,0.0,2.0,10,28,1
14.0,14.0,94.0,8.0,7.0,0.0,0.0,2.0,10,28,2
14.0,14.0,94.0,6.5,7.0,0.0,0.0,2.0,10,28,3
13.0,13.0,94.0,10.0,7.0,0.0,0.0,2.0,10,28,4
13.0,13.0,94.0,7.0,7.0,0.0,0.0,2.0,10,28,5
13.0,13.0,94.0,12.0,7.0,0.0,0.0,2.0,10,28,6
13.0,13.0,94.0,12.0,7.0,0.0,0.0,2.0,10,28,7
13.0,13.0,91.0,15.0,7.0,0.0,0.0,2.0,10,28,8
13.5,13.5,85.0,15.0,7.0,0.0,0.0,2.0,10,28,9
13.5,13.5,85.0,15.0,2.0,0.0,0.0,2.0,10,28,10
14.0,14.0,82.0,12.0,2.0,0.0,0.0,2.0,10,28,11
15.0,15.0,74.5,13.0,2.0,0.0,0.0,2.0,10,28,12
15.0,15.0,72.0,11.0,2.0,0.0,0.0,2.0,10,28,13
16.0,16.0,68.0,13.0,2.0,0.0,0.0,2.0,10,28,14
16.0,16.0,65.5,12.0,2.0,0.0,0.0,2.0,10,28,15
15.5,15.5,68.0,10.0,2.0,0.0,0.0,2.0,10,28,16
14.0,14.0,72.0,9.0,1.0,0.0,0.0,2.0,10,28,17
13.0,13.0,79.5,11.0,1.0,0.0,0.0,2.0,10,28,18
12.0,12.0,88.0,13.0,1.0,0.0,0.0,2.0,10,28,19
12.0,12.0,88.0,9.0,1.0,0.0,0.0,2.0,10,28,20
12.0,12.0,85.0,10.0,1.0,0.0,0.0,2.0,10,28,21
12.0,12.0,88.0,10.0,1.0,0.0,0.0,2.0,10,28,22
11.5,11.5,91.0,11.0,1.0,0.0,0.0,2.0,10,28,23
11.0,11.0,88.0,9.0,2.0,0.0,0.0,2.0,10,29,0
10.0,9.0,94.0,8.0,1.0,0.0,0.0,2.0,10,29,1
10.0,8.5,91.0,10.0,2.0,0.0,0.0,2.0,10,29,2
10.0,9.0,94.0,8.0,1.0,0.0,0.0,2.0,10,29,3
11.0,11.0,94.0,9.0,1.0,0.0,0.0,2.0,10,29,4
11.0,11.0,94.0,7.0,2.0,0.0,0.0,2.0,10,29,5
12.0,12.0,88.0,13.0,2.0,0.0,0.0,2.0,10,29,6
12.0,12.0,91.0,11.0,2.0,0.0,0.0,2.0,10,29,7
13.5,13.5,85.0,11.0,2.0,0.0,0.0,2.0,10,29,8
15.0,15.0,77.0,15.0,2.0,0.0,0.0,2.0,10,29,9
15.5,15.5,74.5,17.0,3.0,0.0,0.0,2.0,10,29,10
15.0,15.0,79.5,17.0,7.0,0.0,0.0,2.0,10,29,11
15.0,15.0,82.0,17.0,3.0,0.0,0.0,2.0,10,29,12
16.0,16.0,77.0,18.5,3.0,0.0,0.0,2.0,10,29,13
15.0,15.0,82.0,18.0,3.0,0.0,0.0,2.0,10,29,14
15.0,15.0,85.0,15.0,3.0,0.0,0.0,2.0,10,29,15
15.0,15.0,85.0,15.0,2.0,0.0,0.0,2.0,10,29,16
14.5,14.5,91.0,14.0,7.0,0.0,0.0,2.0,10,29,17
15.0,15.0,88.0,15.0,7.0,0.0,0.0,2.0,10,29,18
14.0,14.0,94.0,16.0,7.0,0.0,0.0,2.0,10,29,19
14.0,14.0,94.0,18.0,7.0,0.0,0.0,2.0,10,29,20
14.0,14.0,94.0,16.0,7.0,0.0,0.0,2.0,10,29,21
14.0,14.0,94.0,14.0,4.0,0.0,0.0,2.0,10,29,22
14.5,14.5,91.0,10.0,3.0,0.0,0.0,2.0,10,29,23
15.0,15.0,88.0,11.0,4.0,0.0,0.0,2.0,10,30,0
15.0,15.0,88.0,12.0,4.0,0.0,0.0,2.0,10,30,1
14.5,14.5,91.0,15.0,4.0,0.0,0.0,2.0,10,30,2
14.5,14.5,88.0,13.0,3.0,0.0,0.0,2.0,10,30,3
15.0,15.0,82.0,12.0,3.0,0.0,0.0,2.0,10,30,4
15.0,15.0,79.5,17.0,4.0,0.0,0.0,2.0,10,30,5
14.5,14.5,82.5,20.0,7.0,0.0,0.0,2.0,10,30,6
14.0,14.0,88.0,19.0,7.0,0.0,0.0,2.0,10,30,7
14.0,14.0,88.0,16.0,7.0,0.0,0.0,2.0,10,30,8
14.0,14.0,88.0,17.0,7.0,0.0,0.0,2.0,10,30,9
15.0,15.0,82.0,15.0,2.0,0.0,0.0,2.0,10,30,10
15.5,15.5,79.5,15.0,1.0,0.0,0.0,2.0,10,30,11
16.0,16.0,77.0,18.0,2.0,0.0,0.0,2.0,10,30,12
16.0,16.0,77.0,10.0,2.0,0.0,0.0,2.0,10,30,13
16.0,16.0,74.5,9.0,2.0,0.0,0.0,2.0,10,30,14
15.5,15.5,74.5,12.0,7.0,0.0,0.0,2.0,10,30,15
15.0,15.0,72.0,10.0,7.0,0.0,0.0,2.0,10,30,16
14.5,14.5,74.5,11.0,7.0,0.0,0.0,2.0,10,30,17
14.0,14.0,82.0,14.0,1.0,0.0,0.0,2.0,10,30,18
14.0,14.0,82.0,10.0,1.0,0.0,0.0,2.0,10,30,19
14.0,14.0,82.0,12.0,1.0,0.0,0.0,2.0,10,30,20
14.0,14.0,82.0,13.0,1.0,0.0,0.0,2.0,10,30,21
14.0,14.0,82.0,12.0,1.0,0.0,0.0,2.0,10,30,22
13.5,13.5,85.0,13.0,1.0,0.0,0.0,2.0,10,30,23
13.0,13.0,88.0,12.0,1.0,0.0,1.0,2.0,10,31,0
12.0,12.0,91.0,16.0,1.0,0.0,1.0,2.0,10,31,1
11.5,11.5,91.0,16.0,1.0,0.0,1.0,2.0,10,31,2
11.0,11.0,94.0,12.0,2.0,0.0,1.0,2.0,10,31,3
11.5,11.5,91.0,10.0,3.0,0.0,1.0,2.0,10,31,4
12.0,12.0,88.0,14.0,3.0,0.0,1.0,2.0,10,31,5
11.5,11.5,91.0,14.0,4.0,0.0,1.0,2.0,10,31,6
12.0,12.0,88.0,12.0,3.0,0.0,1.0,2.0,10,31,7
12.0,12.0,88.0,12.0,3.0,0.0,1.0,2.0,10,31,8
12.0,12.0,88.0,12.0,3.0,0.0,1.0,2.0,10,31,9
13.0,13.0,82.0,8.0,2.0,0.0,1.0,2.0,10,31,10
13.5,13.5,79.5,11.0,2.0,0.0,1.0,2.0,10,31,11
14.0,14.0,82.0,10.0,1.0,0.0,1.0,2.0,10,31,12
15.0,15.0,77.0,11.0,1.0,0.0,1.0,2.0,10,31,13
15.0,15.0,77.0,9.0,1.0,0.0,1.0,2.0,10,31,14
15.0,15.0,77.0,7.0,1.0,0.0,1.0,2.0,10,31,15
14.0,14.0,82.0,11.0,1.0,0.0,1.0,2.0,10,31,16
12.5,12.5,91.0,10.0,1.0,0.0,1.0,2.0,10,31,17
12.0,12.0,94.0,7.0,1.0,0.0,1.0,2.0,10,31,18
12.0,12.0,91.0,5.0,1.0,0.0,1.0,2.0,10,31,19
11.0,11.0,94.0,6.0,1.0,0.0,1.0,2.0,10,31,20
11.0,11.0,94.0,5.0,1.0,0.0,1.0,2.0,10,31,21
10.5,10.5,94.0,2.0,1.0,0.0,1.0,2.0,10,31,22
10.0,10.0,97.0,2.0,4.0,0.0,1.0,2.0,10,31,23
9.5,9.5,97.0,4.0,4.0,0.0,1.0,2.0,11,1,0
9.0,8.5,94.0,5.0,4.0,0.0,1.0,2.0,11,1,1
8.5,8.5,97.0,0.0,4.0,0.0,1.0,2.0,11,1,2
8.0,7.5,100.0,3.0,4.0,0.0,1.0,2.0,11,1,3
8.0,7.5,100.0,5.0,4.0,0.0,1.0,2.0,11,1,4
8.0,8.0,96.5,4.0,4.0,0.0,1.0,2.0,11,1,5
7.5,6.5,100.0,6.5,4.0,0.0,1.0,2.0,11,1,6
7.0,7.0,100.0,4.0,4.0,0.0,1.0,2.0,11,1,7
7.0,6.0,100.0,6.0,4.0,0.0,1.0,2.0,11,1,8
7.5,6.5,96.5,6.0,4.0,0.0,1.0,2.0,11,1,9
8.5,8.5,93.5,2.0,4.0,0.0,1.0,2.0,11,1,10
9.0,8.5,100.0,3.0,4.0,0.0,1.0,2.0,11,1,11
9.5,9.5,97.0,2.0,4.0,0.0,1.0,2.0,11,1,12
10.0,9.5,100.0,6.5,4.0,0.0,1.0,2.0,11,1,13
10.0,9.5,100.0,6.5,4.0,0.0,1.0,2.0,11,1,14
10.5,10.0,97.0,10.0,4.0,0.0,1.0,2.0,11,1,15
11.0,11.0,100.0,9.0,4.0,0.0,1.0,2.0,11,1,16
11.0,11.0,94.0,8.0,4.0,0.0,1.0,2.0,11,1,17
11.0,11.0,94.0,8.0,4.0,0.0,1.0,2.0,11,1,18
10.5,10.5,97.0,6.0,4.0,0.0,1.0,2.0,11,1,19
10.5,10.0,97.0,7.0,4.0,0.0,1.0,2.0,11,1,20
10.0,9.0,100.0,7.0,4.0,0.0,1.0,2.0,11,1,21
10.0,9.5,97.0,6.5,4.0,0.0,1.0,2.0,11,1,22
9.5,9.5,97.0,0.0,4.0,0.0,1.0,2.0,11,1,23
9.5,9.5,97.0,4.0,4.0,0.0,0.0,2.0,11,2,0
9.0,8.0,100.0,6.0,4.0,0.0,0.0,2.0,11,2,1
9.0,8.0,100.0,6.5,4.0,0.0,0.0,2.0,11,2,2
9.0,8.5,100.0,5.5,4.0,0.0,0.0,2.0,11,2,3
9.0,8.0,94.0,6.0,4.0,0.0,0.0,2.0,11,2,4
9.0,8.0,94.0,7.0,4.0,0.0,0.0,2.0,11,2,5
8.5,7.5,97.0,8.0,4.0,0.0,0.0,2.0,11,2,6
9.0,8.0,97.0,7.0,4.0,0.0,0.0,2.0,11,2,7
9.5,8.5,97.0,7.0,4.0,0.0,0.0,2.0,11,2,8
10.0,9.0,100.0,8.0,4.0,0.0,0.0,2.0,11,2,9
11.0,11.0,97.0,9.0,4.0,0.0,0.0,2.0,11,2,10
11.0,11.0,100.0,10.0,3.0,0.0,0.0,2.0,11,2,11
11.5,11.5,100.0,11.0,3.0,0.0,0.0,2.0,11,2,12
13.0,13.0,94.0,7.0,3.0,0.0,0.0,2.0,11,2,13
13.5,13.5,88.0,8.0,2.0,0.0,0.0,2.0,11,2,14
13.0,13.0,91.0,10.0,1.0,0.0,0.0,2.0,11,2,15
11.0,11.0,100.0,14.0,3.0,0.0,0.0,2.0,11,2,16
11.0,11.0,97.0,16.0,3.0,0.0,0.0,2.0,11,2,17
11.0,11.0,100.0,14.0,3.0,0.0,0.0,2.0,11,2,18
12.0,12.0,88.0,13.0,3.0,0.0,0.0,2.0,11,2,19
11.5,11.5,85.0,14.0,3.0,0.0,0.0,2.0,11,2,20
11.0,11.0,88.0,11.0,3.0,0.0,0.0,2.0,11,2,21
10.0,8.5,88.0,10.0,3.0,0.0,0.0,2.0,11,2,22
10.0,9.0,88.0,8.0,3.0,0.0,0.0,2.0,11,2,23
10.0,9.0,94.0,9.0,3.0,0.0,0.0,2.0,11,3,0
10.5,10.0,91.0,7.0,3.0,0.0,0.0,2.0,11,3,1
10.5,9.5,91.0,10.0,3.0,0.0,0.0,2.0,11,3,2
11.0,11.0,88.0,9.0,3.0,0.0,0.0,2.0,11,3,3
11.0,11.0,88.0,8.0,3.0,0.0,0.0,2.0,11,3,4
11.0,11.0,88.0,11.0,3.0,0.0,0.0,2.0,11,3,5
10.5,9.5,91.0,14.0,3.0,0.0,0.0,2.0,11,3,6
10.5,9.5,91.0,12.0,3.0,0.0,0.0,2.0,11,3,7
11.0,11.0,88.0,13.0,3.0,0.0,0.0,2.0,11,3,8
11.0,11.0,88.0,11.0,3.0,0.0,0.0,2.0,11,3,9
12.0,12.0,88.0,13.0,2.0,0.0,0.0,2.0,11,3,10
12.5,12.5,85.0,14.0,1.0,0.0,0.0,2.0,11,3,11
13.0,13.0,82.0,9.5,2.0,0.0,0.0,2.0,11,3,12
13.0,13.0,82.0,7.5,1.0,0.0,0.0,2.0,11,3,13
13.0,13.0,88.0,11.0,2.0,0.0,0.0,2.0,11,3,14
13.0,13.0,88.0,8.0,2.0,0.0,0.0,2.0,11,3,15
13.0,13.0,88.0,9.0,2.0,0.0,0.0,2.0,11,3,16
13.0,13.0,88.0,11.0,7.0,0.0,0.0,2.0,11,3,17
13.0,13.0,88.0,7.0,2.0,0.0,0.0,2.0,11,3,18
13.5,13.5,85.0,7.5,2.0,0.0,0.0,2.0,11,3,19
13.0,13.0,88.0,5.0,2.0,0.0,0.0,2.0,11,3,20
12.5,12.5,91.0,4.0,1.0,0.0,0.0,2.0,11,3,21
12.0,12.0,94.0,3.5,1.0,0.0,0.0,2.0,11,3,22
12.0,12.0,94.0,3.0,1.0,0.0,0.0,2.0,11,3,23
12.0,12.0,94.0,5.0,2.0,0.0,0.0,2.0,11,4,0
12.0,12.0,94.0,8.0,2.0,0.0,0.0,2.0,11,4,1
11.5,11.5,100.0,5.5,7.0,0.0,0.0,2.0,11,4,2
12.0,12.0,94.0,3.5,7.0,0.0,0.0,2.0,11,4,3
12.0,12.0,94.0,4.0,7.0,0.0,0.0,2.0,11,4,4
12.0,12.0,94.0,2.0,7.0,0.0,0.0,2.0,11,4,5
12.0,12.0,94.0,6.0,7.0,0.0,0.0,2.0,11,4,6
12.0,12.0,97.0,7.5,7.0,0.0,0.0,2.0,11,4,7
12.5,12.5,97.0,6.5,7.0,0.0,0.0,2.0,11,4,8
13.0,13.0,94.0,6.5,7.0,0.0,0.0,2.0,11,4,9
14.0,14.0,88.0,7.0,2.0,0.0,0.0,2.0,11,4,10
14.5,14.5,85.0,9.0,2.0,0.0,0.0,2.0,11,4,11
15.0,15.0,77.0,14.0,3.0,0.0,0.0,2.0,11,4,12
15.0,15.0,77.0,12.0,7.0,0.0,0.0,2.0,11,4,13
15.0,15.0,79.5,11.0,2.0,0.0,0.0,2.0,11,4,14
15.0,15.0,77.0,10.0,2.0,0.0,0.0,2.0,11,4,15
15.0,15.0,79.5,9.0,2.0,0.0,0.0,2.0,11,4,16
14.5,14.5,85.0,10.0,2.0,0.0,0.0,2.0,11,4,17
14.5,14.5,85.0,11.0,2.0,0.0,0.0,2.0,11,4,18
14.0,14.0,88.0,12.0,2.0,0.0,0.0,2.0,11,4,19
14.0,14.0,88.0,12.0,1.0,0.0,0.0,2.0,11,4,20
14.0,14.0,88.0,11.0,2.0,0.0,0.0,2.0,11,4,21
14.0,14.0,88.0,11.0,2.0,0.0,0.0,2.0,11,4,22
14.0,14.0,88.0,8.0,7.0,0.0,0.0,2.0,11,4,23
14.0,14.0,88.0,8.0,3.0,0.0,0.0,2.0,11,5,0
14.5,14.5,88.0,6.5,3.0,0.0,0.0,2.0,11,5,1
14.5,14.5,91.0,6.5,7.0,0.0,0.0,2.0,11,5,2
14.0,14.0,94.0,6.5,7.0,0.0,0.0,2.0,11,5,3
14.0,14.0,94.0,9.0,7.0,0.0,0.0,2.0,11,5,4
14.5,14.5,91.0,10.0,7.0,0.0,0.0,2.0,11,5,5
15.0,15.0,88.0,11.0,2.0,0.0,0.0,2.0,11,5,6
15.0,15.0,88.0,13.0,3.0,0.0,0.0,2.0,11,5,7
15.5,15.5,85.5,14.0,3.0,0.0,0.0,2.0,11,5,8
16.0,16.0,85.5,16.0,3.0,0.0,0.0,2.0,11,5,9
16.0,16.0,88.0,14.0,3.0,0.0,0.0,2.0,11,5,10
16.0,16.0,85.5,18.0,3.0,0.0,0.0,2.0,11,5,11
16.0,16.0,83.0,19.5,3.0,0.0,0.0,2.0,11,5,12
16.0,16.0,77.0,18.0,3.0,0.0,0.0,2.0,11,5,13
15.5,15.5,79.5,18.5,7.0,0.0,0.0,2.0,11,5,14
15.0,15.0,88.0,12.0,7.0,0.0,0.0,2.0,11,5,15
14.5,14.5,85.0,17.0,7.0,0.0,0.0,2.0,11,5,16
14.5,14.5,91.0,14.0,7.0,0.0,0.0,2.0,11,5,17
15.0,15.0,88.0,20.0,3.0,0.0,0.0,2.0,11,5,18
15.5,15.5,91.0,19.5,7.0,0.0,0.0,2.0,11,5,19
16.0,16.0,88.0,20.5,3.0,0.0,0.0,2.0,11,5,20
16.0,16.0,88.0,15.0,3.0,0.0,0.0,2.0,11,5,21
16.0,16.0,85.5,20.5,4.0,0.0,0.0,2.0,11,5,22
15.0,15.0,88.0,17.0,4.0,0.0,0.0,2.0,11,5,23
15.0,15.0,88.0,14.0,4.0,0.0,0.0,2.0,11,6,0
15.0,15.0,85.0,15.0,4.0,0.0,0.0,2.0,11,6,1
15.0,15.0,82.0,14.0,4.0,0.0,0.0,2.0,11,6,2
15.0,15.0,82.0,16.0,3.0,0.0,0.0,2.0,11,6,3
15.0,15.0,82.0,18.5,3.0,0.0,0.0,2.0,11,6,4
14.5,14.5,85.0,15.0,4.0,0.0,0.0,2.0,11,6,5
14.0,14.0,88.0,15.0,3.0,0.0,0.0,2.0,11,6,6
15.0,15.0,82.0,18.0,3.0,0.0,0.0,2.0,11,6,7
15.0,15.0,82.0,19.0,3.0,0.0,0.0,2.0,11,6,8
15.0,15.0,85.0,19.5,7.0,0.0,0.0,2.0,11,6,9
15.0,15.0,88.0,18.0,7.0,0.0,0.0,2.0,11,6,10
16.0,16.0,88.0,21.0,3.0,0.0,0.0,2.0,11,6,11
17.0,17.0,85.5,19.5,3.0,0.0,0.0,2.0,11,6,12
18.0,18.0,83.0,22.0,3.0,0.0,0.0,2.0,11,6,13
18.0,18.0,85.5,21.0,3.0,0.0,0.0,2.0,11,6,14
18.0,18.0,85.5,19.5,3.0,0.0,0.0,2.0,11,6,15
18.0,18.0,83.0,19.5,3.0,0.0,0.0,2.0,11,6,16
18.0,18.0,83.0,22.0,3.0,0.0,0.0,2.0,11,6,17
18.0,18.0,83.0,22.0,3.0,0.0,0.0,2.0,11,6,18
18.0,18.0,83.0,20.5,3.0,0.0,0.0,2.0,11,6,19
17.0,17.0,88.0,19.5,3.0,0.0,0.0,2.0,11,6,20
17.0,17.0,88.0,13.0,3.0,0.0,0.0,2.0,11,6,21
17.0,17.0,83.0,17.5,3.0,0.0,0.0,2.0,11,6,22
16.0,16.0,88.0,16.0,2.0,0.0,0.0,2.0,11,6,23
15.0,15.0,88.0,12.0,1.0,0.0,1.0,2.0,11,7,0
15.0,15.0,85.0,14.0,1.0,0.0,1.0,2.0,11,7,1
15.0,15.0,88.0,12.0,3.0,0.0,1.0,2.0,11,7,2
15.0,15.0,88.0,15.0,2.0,0.0,1.0,2.0,11,7,3
15.5,15.5,88.5,12.0,7.0,0.0,1.0,2.0,11,7,4
16.0,16.0,91.0,14.0,7.0,0.0,1.0,2.0,11,7,5
17.0,17.0,88.0,21.5,7.0,0.0,1.0,2.0,11,7,6
17.0,17.0,85.5,28.0,7.0,0.0,1.0,2.0,11,7,7
17.0,17.0,83.0,28.0,2.0,0.0,1.0,2.0,11,7,8
17.0,17.0,83.0,30.0,7.0,0.0,1.0,2.0,11,7,9
17.0,17.0,83.0,38.0,7.0,0.0,1.0,2.0,11,7,10
17.5,17.5,83.0,34.0,7.0,0.0,1.0,2.0,11,7,11
17.0,17.0,88.0,31.0,7.0,0.0,1.0,2.0,11,7,12
17.0,17.0,85.5,34.0,7.0,0.0,1.0,2.0,11,7,13
17.5,17.5,85.5,34.0,7.0,0.0,1.0,2.0,11,7,14
17.0,17.0,85.5,28.0,7.0,0.0,1.0,2.0,11,7,15
17.0,17.0,77.0,22.0,2.0,0.0,1.0,2.0,11,7,16
16.0,16.0,77.0,24.0,2.0,0.0,1.0,2.0,11,7,17
15.5,15.5,77.0,18.5,2.0,0.0,1.0,2.0,11,7,18
15.0,15.0,77.0,20.5,2.0,0.0,1.0,2.0,11,7,19
14.0,14.0,77.0,28.0,1.0,0.0,1.0,2.0,11,7,20
13.5,13.5,79.5,22.5,1.0,0.0,1.0,2.0,11,7,21
13.0,13.0,79.5,18.5,1.0,0.0,1.0,2.0,11,7,22
12.0,12.0,85.0,10.0,1.0,0.0,1.0,2.0,11,7,23
12.0,12.0,82.0,9.0,1.0,0.0,1.0,2.0,11,8,0
12.0,12.0,82.0,9.0,1.0,0.0,1.0,2.0,11,8,1
11.0,11.0,91.0,6.5,1.0,0.0,1.0,2.0,11,8,2
11.0,11.0,91.0,4.0,1.0,0.0,1.0,2.0,11,8,3
10.5,10.0,91.0,7.0,1.0,0.0,1.0,2.0,11,8,4
10.5,10.0,91.0,9.0,1.0,0.0,1.0,2.0,11,8,5
10.0,8.5,94.0,10.0,2.0,0.0,1.0,2.0,11,8,6
11.0,11.0,94.0,9.0,1.0,0.0,1.0,2.0,11,8,7
12.5,12.5,91.0,10.0,2.0,0.0,1.0,2.0,11,8,8
14.0,14.0,82.0,11.0,3.0,0.0,1.0,2.0,11,8,9
15.0,15.0,79.5,14.0,2.0,0.0,1.0,2.0,11,8,10
16.0,16.0,80.0,16.5,4.0,0.0,1.0,2.0,11,8,11
15.0,15.0,88.0,18.0,3.0,0.0,1.0,2.0,11,8,12
16.0,16.0,85.5,16.0,3.0,0.0,1.0,2.0,11,8,13
16.0,16.0,88.0,23.0,3.0,0.0,1.0,2.0,11,8,14
16.0,16.0,88.0,28.0,3.0,0.0,1.0,2.0,11,8,15
17.0,17.0,83.0,23.0,3.0,0.0,1.0,2.0,11,8,16
17.0,17.0,77.0,25.0,3.0,0.0,1.0,2.0,11,8,17
17.0,17.0,77.0,24.0,3.0,0.0,1.0,2.0,11,8,18
16.5,16.5,85.5,25.0,7.0,0.0,1.0,2.0,11,8,19
17.0,17.0,83.0,23.0,2.0,0.0,1.0,2.0,11,8,20
16.0,16.0,83.0,22.0,7.0,0.0,1.0,2.0,11,8,21
16.0,16.0,83.0,25.0,2.0,0.0,1.0,2.0,11,8,22
15.0,15.0,82.0,24.0,2.0,0.0,1.0,2.0,11,8,23
15.0,15.0,79.5,24.0,2.0,0.0,0.0,2.0,11,9,0
14.0,14.0,69.5,29.5,3.0,0.0,0.0,2.0,11,9,1
13.0,13.0,74.5,21.0,3.0,0.0,0.0,2.0,11,9,2
12.0,12.0,74.5,22.5,2.0,0.0,0.0,2.0,11,9,3
11.0,11.0,77.0,17.0,1.0,0.0,0.0,2.0,11,9,4
11.0,11.0,79.5,18.0,1.0,0.0,0.0,2.0,11,9,5
11.0,11.0,77.0,23.0,1.0,0.0,0.0,2.0,11,9,6
11.5,11.5,74.5,21.0,1.0,0.0,0.0,2.0,11,9,7
12.0,12.0,72.0,23.0,1.0,0.0,0.0,2.0,11,9,8
12.5,12.5,72.0,22.0,1.0,0.0,0.0,2.0,11,9,9
14.5,14.5,65.0,29.5,2.0,0.0,0.0,2.0,11,9,10
15.0,15.0,63.0,30.5,2.0,0.0,0.0,2.0,11,9,11
